result_schema_version,generated_at_utc,git_commit,git_dirty,project,mode,status,reason,run_dir,loc_c,c_function_count,c_parameter_count,c_pointer_parameter_count,c_pointer_parameter_density,c_cyclomatic_complexity_total,c_cyclomatic_complexity_average,unsupported_function_count,unsupported_construct_count,unsupported_constructs,analysis_backend,analysis_backend_reason,primary_function,primary_expected_eligibility,primary_plan_status,primary_eligible,primary_fully_safe_accepted,primary_outcome,target_functions,target_count,target_fully_safe_accepted_units,target_acceptance_rate,target_outcomes,total_units,eligible_units,candidate_safe_units,synthesis_supported_units,generated_units,compile_success_units,policy_safe_units,behaviorally_validated_units,fully_safe_accepted_units,fully_safe_translation_unit_acceptance_rate,eligibility_counts,candidate_decision_counts,synthesis_support_counts,role_outcome_counts,complete_project_policy_safe,complete_project_behaviorally_validated,idiom_success_counts,failure_categories,loc_rust_baseline,loc_rust_safemap,c2rust_compile,safemap_compile,c2rust_tests,safemap_tests,safemap_cargo_check_status,safemap_cargo_check_reason,safemap_cargo_test_status,safemap_cargo_test_reason,safemap_clippy_status,safemap_clippy_reason,safemap_differential_status,safemap_differential_reason,c_sanitizer_status,c_sanitizer_reason,validation_status_counts,c2rust_unsafe_blocks,safemap_unsafe_blocks,c2rust_raw_pointers,safemap_raw_pointers,clippy_warnings,miri_status,miri_reason,miri_passed,miri_failed,miri_diagnostics,differential_pass_rate,repair_attempts,llm_calls,llm_input_tokens,llm_output_tokens
safemap.benchmark_results.v3,2026-08-11T03:38:01Z,0a2298ad00c181b06c755bf0047085aa8bfa7803,False,string_records,safemap_without_pointer_roles,completed,,/mnt/data/college/research/SafeMAP/reports/.reproduction/final-draft-development-0a2298a/case-study-ablation/safemap_without_pointer_roles/.safemap/runs/20260811T033822Z-string_records-d43ec05e,19,4,3,3,1.0,4,1.0,0,0,{},libclang,,,,,,,not_declared,"label_len,short_name_len,title_len",3,0,0.0,"{""not_accepted"": 3}",4,4,4,2,2,2,2,0,0,0.0,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""implemented_support"": 2, ""not_implemented"": 2}","{""declared_target"": {""behaviorally_validated"": 0, ""candidate_safe"": 3, ""compile_passed"": 2, ""generated"": 2, ""implemented_support"": 2, ""policy_safe"": 2, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""c_string"": {""accepted"": 0, ""planned"": 3}}","{""behavioral_validation_missing_or_failed"": 2}",0,9,,True,,,passed,,passed,,passed,,not_applicable,Translated project does not produce a comparable executable,passed,,"{""not_applicable"": 1, ""passed"": 4, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,,0,0,0,0
safemap.benchmark_results.v3,2026-08-11T03:38:01Z,0a2298ad00c181b06c755bf0047085aa8bfa7803,False,string_records,safemap_without_safe_signatures,completed,,/mnt/data/college/research/SafeMAP/reports/.reproduction/final-draft-development-0a2298a/case-study-ablation/safemap_without_safe_signatures/.safemap/runs/20260811T033823Z-string_records-d4caa71a,19,4,3,3,1.0,4,1.0,0,0,{},libclang,,,,,,,not_declared,"label_len,short_name_len,title_len",3,0,0.0,"{""not_accepted"": 3}",4,4,4,2,2,0,0,0,0,0.0,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""implemented_support"": 2, ""not_implemented"": 2}","{""declared_target"": {""behaviorally_validated"": 0, ""candidate_safe"": 3, ""compile_passed"": 0, ""generated"": 2, ""implemented_support"": 2, ""policy_safe"": 0, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""c_string"": {""accepted"": 0, ""planned"": 3}}","{""validation_failed"": 2}",0,9,,False,,,failed,,failed,,failed,,failed,Could not build translated Rust program,passed,,"{""failed"": 4, ""passed"": 1, ""skipped"": 1}",,0,,2,,skipped,Disabled,,,,,0,0,0,0
safemap.benchmark_results.v3,2026-08-11T03:38:01Z,0a2298ad00c181b06c755bf0047085aa8bfa7803,False,string_records,safemap_without_dependency_grouping,completed,,/mnt/data/college/research/SafeMAP/reports/.reproduction/final-draft-development-0a2298a/case-study-ablation/safemap_without_dependency_grouping/.safemap/runs/20260811T033824Z-string_records-b0167bb5,19,4,3,3,1.0,4,1.0,0,0,{},libclang,,,,,,,not_declared,"label_len,short_name_len,title_len",3,0,0.0,"{""not_accepted"": 3}",4,4,4,2,2,2,2,0,0,0.0,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""implemented_support"": 2, ""not_implemented"": 2}","{""declared_target"": {""behaviorally_validated"": 0, ""candidate_safe"": 3, ""compile_passed"": 2, ""generated"": 2, ""implemented_support"": 2, ""policy_safe"": 2, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""c_string"": {""accepted"": 0, ""planned"": 3}}","{""behavioral_validation_missing_or_failed"": 2}",0,9,,True,,,passed,,passed,,passed,,not_applicable,Translated project does not produce a comparable executable,passed,,"{""not_applicable"": 1, ""passed"": 4, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,,0,0,0,0
safemap.benchmark_results.v3,2026-08-11T03:38:01Z,0a2298ad00c181b06c755bf0047085aa8bfa7803,False,string_records,safemap_without_idiom_plans,no_supported_synthesis,No output remained when the idiom plans component was disabled.,/mnt/data/college/research/SafeMAP/reports/.reproduction/final-draft-development-0a2298a/case-study-ablation/safemap_without_idiom_plans/.safemap/runs/20260811T033825Z-string_records-0645c76b,19,4,3,3,1.0,4,1.0,0,0,{},libclang,,,,,,,not_declared,"label_len,short_name_len,title_len",3,0,0.0,"{""safe_translatable_with_api_change"": 3}",4,4,4,0,0,0,0,0,0,0.0,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""not_implemented"": 4}","{""declared_target"": {""behaviorally_validated"": 0, ""candidate_safe"": 3, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,{},{},0,0,,,,,,,,,,,,,,,{},,,,,,,,,,,,0,0,0,0
safemap.benchmark_results.v3,2026-08-11T03:38:01Z,0a2298ad00c181b06c755bf0047085aa8bfa7803,False,string_records,safemap_without_validation_feedback,completed,,/mnt/data/college/research/SafeMAP/reports/.reproduction/final-draft-development-0a2298a/case-study-ablation/safemap_without_validation_feedback/.safemap/runs/20260811T033825Z-string_records-b2a66005,19,4,3,3,1.0,4,1.0,0,0,{},libclang,,,,,,,not_declared,"label_len,short_name_len,title_len",3,0,0.0,"{""not_accepted"": 3}",4,4,4,2,2,2,2,0,0,0.0,"{""safe_translatable"": 1, ""safe_translatable_with_api_change"": 3}","{""candidate_safe"": 4}","{""implemented_support"": 2, ""not_implemented"": 2}","{""declared_target"": {""behaviorally_validated"": 0, ""candidate_safe"": 3, ""compile_passed"": 2, ""generated"": 2, ""implemented_support"": 2, ""policy_safe"": 2, ""total"": 3}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 1, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 1}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""c_string"": {""accepted"": 0, ""planned"": 3}}","{""behavioral_validation_missing_or_failed"": 2}",0,9,,True,,,passed,,passed,,passed,,not_applicable,Translated project does not produce a comparable executable,passed,,"{""not_applicable"": 1, ""passed"": 4, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,,0,0,0,0
safemap.benchmark_results.v3,2026-08-11T03:38:01Z,0a2298ad00c181b06c755bf0047085aa8bfa7803,False,structured_composition,safemap_deterministic,completed,,/mnt/data/college/research/SafeMAP/reports/.reproduction/final-draft-development-0a2298a/case-study-ablation/safemap_deterministic/.safemap/runs/20260811T033826Z-structured_composition-865c6201,28,5,4,2,0.5,6,1.2,0,0,{},libclang,,,,,,,not_declared,"composed,main,pair_total,square,sum4",5,5,1.0,"{""accepted"": 5}",5,5,5,5,5,5,5,5,5,1.0,"{""safe_translatable"": 3, ""safe_translatable_with_api_change"": 2}","{""candidate_safe"": 5}","{""implemented_support"": 5}","{""declared_target"": {""behaviorally_validated"": 5, ""candidate_safe"": 5, ""compile_passed"": 5, ""generated"": 5, ""implemented_support"": 5, ""policy_safe"": 5, ""total"": 5}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",True,True,"{""fixed_size_array"": {""accepted"": 1, ""planned"": 1}, ""struct_pointer"": {""accepted"": 1, ""planned"": 1}}",{},0,27,,True,,,passed,,passed,,passed,,passed,,passed,,"{""passed"": 5, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,1.0,0,0,0,0
safemap.benchmark_results.v3,2026-08-11T03:38:01Z,0a2298ad00c181b06c755bf0047085aa8bfa7803,False,structured_composition,safemap_without_pointer_roles,completed,,/mnt/data/college/research/SafeMAP/reports/.reproduction/final-draft-development-0a2298a/case-study-ablation/safemap_without_pointer_roles/.safemap/runs/20260811T033827Z-structured_composition-e49dd599,28,5,4,2,0.5,6,1.2,0,0,{},libclang,,,,,,,not_declared,"composed,main,pair_total,square,sum4",5,0,0.0,"{""not_accepted"": 5}",5,5,5,5,5,0,0,0,0,0.0,"{""safe_translatable"": 3, ""safe_translatable_with_api_change"": 2}","{""candidate_safe"": 5}","{""implemented_support"": 5}","{""declared_target"": {""behaviorally_validated"": 0, ""candidate_safe"": 5, ""compile_passed"": 0, ""generated"": 5, ""implemented_support"": 5, ""policy_safe"": 0, ""total"": 5}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""fixed_size_array"": {""accepted"": 0, ""planned"": 1}, ""struct_pointer"": {""accepted"": 0, ""planned"": 1}}","{""validation_failed"": 5}",0,27,,False,,,failed,,failed,,failed,,failed,Could not build translated Rust program,passed,,"{""failed"": 4, ""passed"": 1, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,,0,0,0,0
safemap.benchmark_results.v3,2026-08-11T03:38:01Z,0a2298ad00c181b06c755bf0047085aa8bfa7803,False,structured_composition,safemap_without_safe_signatures,completed,,/mnt/data/college/research/SafeMAP/reports/.reproduction/final-draft-development-0a2298a/case-study-ablation/safemap_without_safe_signatures/.safemap/runs/20260811T033828Z-structured_composition-1a5ad3db,28,5,4,2,0.5,6,1.2,0,0,{},libclang,,,,,,,not_declared,"composed,main,pair_total,square,sum4",5,0,0.0,"{""not_accepted"": 5}",5,5,5,5,5,0,0,0,0,0.0,"{""safe_translatable"": 3, ""safe_translatable_with_api_change"": 2}","{""candidate_safe"": 5}","{""implemented_support"": 5}","{""declared_target"": {""behaviorally_validated"": 0, ""candidate_safe"": 5, ""compile_passed"": 0, ""generated"": 5, ""implemented_support"": 5, ""policy_safe"": 0, ""total"": 5}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""fixed_size_array"": {""accepted"": 0, ""planned"": 1}, ""struct_pointer"": {""accepted"": 0, ""planned"": 1}}","{""validation_failed"": 5}",0,27,,False,,,failed,,failed,,failed,,failed,Could not build translated Rust program,passed,,"{""failed"": 4, ""passed"": 1, ""skipped"": 1}",,0,,2,,skipped,Disabled,,,,,0,0,0,0
safemap.benchmark_results.v3,2026-08-11T03:38:01Z,0a2298ad00c181b06c755bf0047085aa8bfa7803,False,structured_composition,safemap_without_dependency_grouping,completed,,/mnt/data/college/research/SafeMAP/reports/.reproduction/final-draft-development-0a2298a/case-study-ablation/safemap_without_dependency_grouping/.safemap/runs/20260811T033829Z-structured_composition-2251a16f,28,5,4,2,0.5,6,1.2,0,0,{},libclang,,,,,,,not_declared,"composed,main,pair_total,square,sum4",5,3,0.6,"{""accepted"": 3, ""not_accepted"": 2}",5,5,5,3,3,3,3,3,3,0.6,"{""safe_translatable"": 3, ""safe_translatable_with_api_change"": 2}","{""candidate_safe"": 5}","{""implemented_support"": 3, ""not_implemented"": 2}","{""declared_target"": {""behaviorally_validated"": 3, ""candidate_safe"": 5, ""compile_passed"": 3, ""generated"": 3, ""implemented_support"": 3, ""policy_safe"": 3, ""total"": 5}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,"{""fixed_size_array"": {""accepted"": 1, ""planned"": 1}, ""struct_pointer"": {""accepted"": 1, ""planned"": 1}}",{},0,19,,True,,,passed,,passed,,passed,,passed,,passed,,"{""passed"": 5, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,1.0,0,0,0,0
safemap.benchmark_results.v3,2026-08-11T03:38:01Z,0a2298ad00c181b06c755bf0047085aa8bfa7803,False,structured_composition,safemap_without_idiom_plans,completed,,/mnt/data/college/research/SafeMAP/reports/.reproduction/final-draft-development-0a2298a/case-study-ablation/safemap_without_idiom_plans/.safemap/runs/20260811T033830Z-structured_composition-6c0e316c,28,5,4,2,0.5,6,1.2,0,0,{},libclang,,,,,,,not_declared,"composed,main,pair_total,square,sum4",5,1,0.2,"{""accepted"": 1, ""not_accepted"": 2, ""safe_translatable_with_api_change"": 2}",5,5,5,1,1,1,1,1,1,0.2,"{""safe_translatable"": 3, ""safe_translatable_with_api_change"": 2}","{""candidate_safe"": 5}","{""implemented_support"": 1, ""not_implemented"": 4}","{""declared_target"": {""behaviorally_validated"": 1, ""candidate_safe"": 5, ""compile_passed"": 1, ""generated"": 1, ""implemented_support"": 1, ""policy_safe"": 1, ""total"": 5}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",False,False,{},{},0,5,,True,,,passed,,passed,,passed,,passed,,passed,,"{""passed"": 5, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,1.0,0,0,0,0
safemap.benchmark_results.v3,2026-08-11T03:38:01Z,0a2298ad00c181b06c755bf0047085aa8bfa7803,False,structured_composition,safemap_without_validation_feedback,completed,,/mnt/data/college/research/SafeMAP/reports/.reproduction/final-draft-development-0a2298a/case-study-ablation/safemap_without_validation_feedback/.safemap/runs/20260811T033831Z-structured_composition-643589b9,28,5,4,2,0.5,6,1.2,0,0,{},libclang,,,,,,,not_declared,"composed,main,pair_total,square,sum4",5,5,1.0,"{""accepted"": 5}",5,5,5,5,5,5,5,5,5,1.0,"{""safe_translatable"": 3, ""safe_translatable_with_api_change"": 2}","{""candidate_safe"": 5}","{""implemented_support"": 5}","{""declared_target"": {""behaviorally_validated"": 5, ""candidate_safe"": 5, ""compile_passed"": 5, ""generated"": 5, ""implemented_support"": 5, ""policy_safe"": 5, ""total"": 5}, ""entry_point"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""helper"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}, ""other"": {""behaviorally_validated"": 0, ""candidate_safe"": 0, ""compile_passed"": 0, ""generated"": 0, ""implemented_support"": 0, ""policy_safe"": 0, ""total"": 0}}",True,True,"{""fixed_size_array"": {""accepted"": 1, ""planned"": 1}, ""struct_pointer"": {""accepted"": 1, ""planned"": 1}}",{},0,27,,True,,,passed,,passed,,passed,,passed,,passed,,"{""passed"": 5, ""skipped"": 1}",,0,,0,,skipped,Disabled,,,,1.0,0,0,0,0
